date,game_pk,game_time_utc,team,opponent,home_away,slot,batter_id,batter_name,opp_starter_id,opp_starter_name,bats,opp_throws,stand
2026-08-17,824514,2026-08-17T17:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,1,682829,Elly De La Cruz,687273,Quinn Mathews,S,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,2,701398,Sal Stewart,687273,Quinn Mathews,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,3,663886,Tyler Stephenson,687273,Quinn Mathews,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,4,553993,Eugenio Suárez,687273,Quinn Mathews,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,5,667472,Dane Myers,687273,Quinn Mathews,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,6,669911,Michael Toglia,687273,Quinn Mathews,S,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,7,680574,Matt McLain,687273,Quinn Mathews,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,8,682622,Noelvi Marte,687273,Quinn Mathews,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,9,663647,Ke'Bryan Hayes,687273,Quinn Mathews,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,1,695491,Joshua Báez,592288,Kent Emanuel,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,2,671056,Iván Herrera,592288,Kent Emanuel,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,3,691023,Jordan Walker,592288,Kent Emanuel,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,4,676475,Alec Burleson,592288,Kent Emanuel,L,L,L
2026-08-17,824514,2026-08-17T17:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,5,665877,José Fermín,592288,Kent Emanuel,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,6,691026,Masyn Winn,592288,Kent Emanuel,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,7,691458,Blaze Jordan,592288,Kent Emanuel,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,8,677592,Everson Pereira,592288,Kent Emanuel,R,L,R
2026-08-17,824514,2026-08-17T17:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,9,686780,Pedro Pagés,592288,Kent Emanuel,R,L,R
2026-08-17,824478,2026-08-17T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,1,682829,Elly De La Cruz,669467,Andre Pallante,S,R,L
2026-08-17,824478,2026-08-17T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,2,701398,Sal Stewart,669467,Andre Pallante,R,R,R
2026-08-17,824478,2026-08-17T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,3,668709,JJ Bleday,669467,Andre Pallante,L,R,L
2026-08-17,824478,2026-08-17T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,4,553993,Eugenio Suárez,669467,Andre Pallante,R,R,R
2026-08-17,824478,2026-08-17T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,5,669911,Michael Toglia,669467,Andre Pallante,S,R,L
2026-08-17,824478,2026-08-17T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,6,680574,Matt McLain,669467,Andre Pallante,R,R,R
2026-08-17,824478,2026-08-17T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,7,699302,Héctor Rodríguez,669467,Andre Pallante,L,R,L
2026-08-17,824478,2026-08-17T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,8,624431,Jose Trevino,669467,Andre Pallante,R,R,R
2026-08-17,824478,2026-08-17T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,9,670770,TJ Friedl,669467,Andre Pallante,L,R,L
2026-08-17,824478,2026-08-17T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,1,802139,JJ Wetherholt,695076,Rhett Lowder,L,R,L
2026-08-17,824478,2026-08-17T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,2,671056,Iván Herrera,695076,Rhett Lowder,R,R,R
2026-08-17,824478,2026-08-17T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,3,676475,Alec Burleson,695076,Rhett Lowder,L,R,L
2026-08-17,824478,2026-08-17T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,4,691023,Jordan Walker,695076,Rhett Lowder,R,R,R
2026-08-17,824478,2026-08-17T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,5,695491,Joshua Báez,695076,Rhett Lowder,R,R,R
2026-08-17,824478,2026-08-17T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,6,701675,Nathan Church,695076,Rhett Lowder,L,R,L
2026-08-17,824478,2026-08-17T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,7,691026,Masyn Winn,695076,Rhett Lowder,R,R,R
2026-08-17,824478,2026-08-17T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,8,663494,Bryan Torres,695076,Rhett Lowder,L,R,L
2026-08-17,824478,2026-08-17T22:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,9,691458,Blaze Jordan,695076,Rhett Lowder,R,R,R
2026-08-17,822939,2026-08-17T22:05:00Z,Tampa Bay Rays,Baltimore Orioles,home,1,650490,Yandy Díaz,687064,Brandon Young,R,R,R
2026-08-17,822939,2026-08-17T22:05:00Z,Tampa Bay Rays,Baltimore Orioles,home,2,666018,Jonathan Aranda,687064,Brandon Young,L,R,L
2026-08-17,822939,2026-08-17T22:05:00Z,Tampa Bay Rays,Baltimore Orioles,home,3,691406,Junior Caminero,687064,Brandon Young,R,R,R
2026-08-17,822939,2026-08-17T22:05:00Z,Tampa Bay Rays,Baltimore Orioles,home,4,689414,Liam Hicks,687064,Brandon Young,L,R,L
2026-08-17,822939,2026-08-17T22:05:00Z,Tampa Bay Rays,Baltimore Orioles,home,5,802415,Chandler Simpson,687064,Brandon Young,L,R,L
2026-08-17,822939,2026-08-17T22:05:00Z,Tampa Bay Rays,Baltimore Orioles,home,6,668723,Ryan Vilade,687064,Brandon Young,R,R,R
2026-08-17,822939,2026-08-17T22:05:00Z,Tampa Bay Rays,Baltimore Orioles,home,7,656775,Cedric Mullins,687064,Brandon Young,L,R,L
2026-08-17,822939,2026-08-17T22:05:00Z,Tampa Bay Rays,Baltimore Orioles,home,8,680700,Richie Palacios,687064,Brandon Young,L,R,L
2026-08-17,822939,2026-08-17T22:05:00Z,Tampa Bay Rays,Baltimore Orioles,home,9,622761,Jorge Mateo,687064,Brandon Young,R,R,R
2026-08-17,822939,2026-08-17T22:05:00Z,Baltimore Orioles,Tampa Bay Rays,away,1,641933,Tyler O'Neill,663556,Shane McClanahan,R,L,R
2026-08-17,822939,2026-08-17T22:05:00Z,Baltimore Orioles,Tampa Bay Rays,away,2,624413,Pete Alonso,663556,Shane McClanahan,R,L,R
2026-08-17,822939,2026-08-17T22:05:00Z,Baltimore Orioles,Tampa Bay Rays,away,3,702616,Jackson Holliday,663556,Shane McClanahan,L,L,L
2026-08-17,822939,2026-08-17T22:05:00Z,Baltimore Orioles,Tampa Bay Rays,away,4,691723,Coby Mayo,663556,Shane McClanahan,R,L,R
2026-08-17,822939,2026-08-17T22:05:00Z,Baltimore Orioles,Tampa Bay Rays,away,5,683002,Gunnar Henderson,663556,Shane McClanahan,L,L,L
2026-08-17,822939,2026-08-17T22:05:00Z,Baltimore Orioles,Tampa Bay Rays,away,6,687952,Christian Encarnacion-Strand,663556,Shane McClanahan,R,L,R
2026-08-17,822939,2026-08-17T22:05:00Z,Baltimore Orioles,Tampa Bay Rays,away,7,669236,Jeremiah Jackson,663556,Shane McClanahan,R,L,R
2026-08-17,822939,2026-08-17T22:05:00Z,Baltimore Orioles,Tampa Bay Rays,away,8,665966,Carlos Narváez,663556,Shane McClanahan,R,L,R
2026-08-17,822939,2026-08-17T22:05:00Z,Baltimore Orioles,Tampa Bay Rays,away,9,681047,Christian Franklin,663556,Shane McClanahan,R,L,R
2026-08-17,823427,2026-08-17T22:40:00Z,Philadelphia Phillies,Miami Marlins,home,1,656941,Kyle Schwarber,676083,Janson Junk,L,R,L
2026-08-17,823427,2026-08-17T22:40:00Z,Philadelphia Phillies,Miami Marlins,home,2,607208,Trea Turner,676083,Janson Junk,R,R,R
2026-08-17,823427,2026-08-17T22:40:00Z,Philadelphia Phillies,Miami Marlins,home,3,547180,Bryce Harper,676083,Janson Junk,L,R,L
2026-08-17,823427,2026-08-17T22:40:00Z,Philadelphia Phillies,Miami Marlins,home,4,650333,Luis Arraez,676083,Janson Junk,L,R,L
2026-08-17,823427,2026-08-17T22:40:00Z,Philadelphia Phillies,Miami Marlins,home,5,664761,Alec Bohm,676083,Janson Junk,R,R,R
2026-08-17,823427,2026-08-17T22:40:00Z,Philadelphia Phillies,Miami Marlins,home,6,681082,Bryson Stott,676083,Janson Junk,L,R,L
