date,game_pk,game_time_utc,team,opponent,home_away,slot,batter_id,batter_name,opp_starter_id,opp_starter_name,bats,opp_throws,stand
2026-08-25,824233,2026-08-25T22:40:00Z,Detroit Tigers,Tampa Bay Rays,home,1,650402,Gleyber Torres,668984,Casey Legumina,R,R,R
2026-08-25,824233,2026-08-25T22:40:00Z,Detroit Tigers,Tampa Bay Rays,home,2,701678,Hao-Yu Lee,668984,Casey Legumina,R,R,R
2026-08-25,824233,2026-08-25T22:40:00Z,Detroit Tigers,Tampa Bay Rays,home,3,805808,Kevin McGonigle,668984,Casey Legumina,L,R,L
2026-08-25,824233,2026-08-25T22:40:00Z,Detroit Tigers,Tampa Bay Rays,home,4,693307,Dillon Dingler,668984,Casey Legumina,R,R,R
2026-08-25,824233,2026-08-25T22:40:00Z,Detroit Tigers,Tampa Bay Rays,home,5,680664,Eduardo Valencia,668984,Casey Legumina,R,R,R
2026-08-25,824233,2026-08-25T22:40:00Z,Detroit Tigers,Tampa Bay Rays,home,6,656716,Zach McKinstry,668984,Casey Legumina,L,R,L
2026-08-25,824233,2026-08-25T22:40:00Z,Detroit Tigers,Tampa Bay Rays,home,7,679529,Spencer Torkelson,668984,Casey Legumina,R,R,R
2026-08-25,824233,2026-08-25T22:40:00Z,Detroit Tigers,Tampa Bay Rays,home,8,595879,Javier Báez,668984,Casey Legumina,R,R,R
2026-08-25,824233,2026-08-25T22:40:00Z,Detroit Tigers,Tampa Bay Rays,home,9,703601,Max Clark,668984,Casey Legumina,L,R,L
2026-08-25,824233,2026-08-25T22:40:00Z,Tampa Bay Rays,Detroit Tigers,away,1,650490,Yandy Díaz,695549,Jackson Jobe,R,R,R
2026-08-25,824233,2026-08-25T22:40:00Z,Tampa Bay Rays,Detroit Tigers,away,2,666018,Jonathan Aranda,695549,Jackson Jobe,L,R,L
2026-08-25,824233,2026-08-25T22:40:00Z,Tampa Bay Rays,Detroit Tigers,away,3,691406,Junior Caminero,695549,Jackson Jobe,R,R,R
2026-08-25,824233,2026-08-25T22:40:00Z,Tampa Bay Rays,Detroit Tigers,away,4,689414,Liam Hicks,695549,Jackson Jobe,L,R,L
2026-08-25,824233,2026-08-25T22:40:00Z,Tampa Bay Rays,Detroit Tigers,away,5,802415,Chandler Simpson,695549,Jackson Jobe,L,R,L
2026-08-25,824233,2026-08-25T22:40:00Z,Tampa Bay Rays,Detroit Tigers,away,6,676356,Jonny DeLuca,695549,Jackson Jobe,R,R,R
2026-08-25,824233,2026-08-25T22:40:00Z,Tampa Bay Rays,Detroit Tigers,away,7,656775,Cedric Mullins,695549,Jackson Jobe,L,R,L
2026-08-25,824233,2026-08-25T22:40:00Z,Tampa Bay Rays,Detroit Tigers,away,8,680700,Richie Palacios,695549,Jackson Jobe,L,R,L
2026-08-25,824233,2026-08-25T22:40:00Z,Tampa Bay Rays,Detroit Tigers,away,9,670764,Taylor Walls,695549,Jackson Jobe,S,R,L
2026-08-25,823826,2026-08-25T22:40:00Z,Miami Marlins,Boston Red Sox,home,1,672640,Otto Lopez,801139,Payton Tolle,R,L,R
2026-08-25,823826,2026-08-25T22:40:00Z,Miami Marlins,Boston Red Sox,home,2,681715,Heriberto Hernández,801139,Payton Tolle,R,L,R
2026-08-25,823826,2026-08-25T22:40:00Z,Miami Marlins,Boston Red Sox,home,3,682663,Agustín Ramírez,801139,Payton Tolle,R,L,R
2026-08-25,823826,2026-08-25T22:40:00Z,Miami Marlins,Boston Red Sox,home,4,691594,Javier Sanoja,801139,Payton Tolle,R,L,R
