date,game_pk,game_time_utc,team,opponent,home_away,slot,batter_id,batter_name,opp_starter_id,opp_starter_name,bats,opp_throws,stand
2026-09-13,824225,2026-09-13T16:10:00Z,Detroit Tigers,Colorado Rockies,home,1,805808,Kevin McGonigle,687312,Gabriel Hughes,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Detroit Tigers,Colorado Rockies,home,2,701678,Hao-Yu Lee,687312,Gabriel Hughes,R,R,R
2026-09-13,824225,2026-09-13T16:10:00Z,Detroit Tigers,Colorado Rockies,home,3,690993,Colt Keith,687312,Gabriel Hughes,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Detroit Tigers,Colorado Rockies,home,4,682985,Riley Greene,687312,Gabriel Hughes,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Detroit Tigers,Colorado Rockies,home,5,693307,Dillon Dingler,687312,Gabriel Hughes,R,R,R
2026-09-13,824225,2026-09-13T16:10:00Z,Detroit Tigers,Colorado Rockies,home,6,703601,Max Clark,687312,Gabriel Hughes,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Detroit Tigers,Colorado Rockies,home,7,679529,Spencer Torkelson,687312,Gabriel Hughes,R,R,R
2026-09-13,824225,2026-09-13T16:10:00Z,Detroit Tigers,Colorado Rockies,home,8,656716,Zach McKinstry,687312,Gabriel Hughes,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Detroit Tigers,Colorado Rockies,home,9,807726,John Peck,687312,Gabriel Hughes,R,R,R
2026-09-13,824225,2026-09-13T16:10:00Z,Colorado Rockies,Detroit Tigers,away,1,664983,Jake McCarthy,695549,Jackson Jobe,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Colorado Rockies,Detroit Tigers,away,2,691182,Adael Amador,695549,Jackson Jobe,S,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Colorado Rockies,Detroit Tigers,away,3,694249,Cole Carrigg,695549,Jackson Jobe,S,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Colorado Rockies,Detroit Tigers,away,4,681198,TJ Rumfield,695549,Jackson Jobe,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Colorado Rockies,Detroit Tigers,away,5,666160,Mickey Moniak,695549,Jackson Jobe,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Colorado Rockies,Detroit Tigers,away,6,687859,Troy Johnston,695549,Jackson Jobe,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Colorado Rockies,Detroit Tigers,away,7,605353,Vimael Machín,695549,Jackson Jobe,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Colorado Rockies,Detroit Tigers,away,8,664954,Brett Sullivan,695549,Jackson Jobe,L,R,L
2026-09-13,824225,2026-09-13T16:10:00Z,Colorado Rockies,Detroit Tigers,away,9,691728,Zac Veen,695549,Jackson Jobe,L,R,L
2026-09-13,822682,2026-09-13T17:35:00Z,Washington Nationals,Los Angeles Angels,home,1,695578,James Wood,680570,Grayson Rodriguez,L,R,L
