date,game_pk,game_time_utc,team,opponent,home_away,slot,batter_id,batter_name,opp_starter_id,opp_starter_name,bats,opp_throws,stand
2026-08-21,823746,2026-08-21T20:10:00Z,Milwaukee Brewers,Atlanta Braves,home,1,694192,Jackson Chourio,519242.0,Chris Sale,R,L,R
2026-08-21,823746,2026-08-21T20:10:00Z,Milwaukee Brewers,Atlanta Braves,home,2,668930,Brice Turang,519242.0,Chris Sale,L,L,L
2026-08-21,823746,2026-08-21T20:10:00Z,Milwaukee Brewers,Atlanta Braves,home,3,661388,William Contreras,519242.0,Chris Sale,R,L,R
2026-08-21,823746,2026-08-21T20:10:00Z,Milwaukee Brewers,Atlanta Braves,home,4,683734,Andrew Vaughn,519242.0,Chris Sale,R,L,R
2026-08-21,823746,2026-08-21T20:10:00Z,Milwaukee Brewers,Atlanta Braves,home,5,641343,Jake Bauers,519242.0,Chris Sale,L,L,L
2026-08-21,823746,2026-08-21T20:10:00Z,Milwaukee Brewers,Atlanta Braves,home,6,596142,Gary Sánchez,519242.0,Chris Sale,R,L,R
2026-08-21,823746,2026-08-21T20:10:00Z,Milwaukee Brewers,Atlanta Braves,home,7,687401,Joey Ortiz,519242.0,Chris Sale,R,L,R
2026-08-21,823746,2026-08-21T20:10:00Z,Milwaukee Brewers,Atlanta Braves,home,8,806198,Cooper Pratt,519242.0,Chris Sale,R,L,R
2026-08-21,823746,2026-08-21T20:10:00Z,Milwaukee Brewers,Atlanta Braves,home,9,800325,Luis Lara,519242.0,Chris Sale,S,L,R
2026-08-21,823746,2026-08-21T20:10:00Z,Atlanta Braves,Milwaukee Brewers,away,1,660670,Ronald Acuña Jr.,694819.0,Jacob Misiorowski,R,R,R
2026-08-21,823746,2026-08-21T20:10:00Z,Atlanta Braves,Milwaukee Brewers,away,2,686948,Drake Baldwin,694819.0,Jacob Misiorowski,L,R,L
2026-08-21,823746,2026-08-21T20:10:00Z,Atlanta Braves,Milwaukee Brewers,away,3,621566,Matt Olson,694819.0,Jacob Misiorowski,L,R,L
2026-08-21,823746,2026-08-21T20:10:00Z,Atlanta Braves,Milwaukee Brewers,away,4,671739,Michael Harris II,694819.0,Jacob Misiorowski,L,R,L
2026-08-21,823746,2026-08-21T20:10:00Z,Atlanta Braves,Milwaukee Brewers,away,5,645277,Ozzie Albies,694819.0,Jacob Misiorowski,S,R,L
2026-08-21,823746,2026-08-21T20:10:00Z,Atlanta Braves,Milwaukee Brewers,away,6,643289,Mauricio Dubón,694819.0,Jacob Misiorowski,R,R,R
2026-08-21,823746,2026-08-21T20:10:00Z,Atlanta Braves,Milwaukee Brewers,away,7,642086,Dominic Smith,694819.0,Jacob Misiorowski,L,R,L
2026-08-21,823746,2026-08-21T20:10:00Z,Atlanta Braves,Milwaukee Brewers,away,8,663586,Austin Riley,694819.0,Jacob Misiorowski,R,R,R
2026-08-21,823746,2026-08-21T20:10:00Z,Atlanta Braves,Milwaukee Brewers,away,9,573262,Mike Yastrzemski,694819.0,Jacob Misiorowski,L,R,L
2026-08-21,823420,2026-08-21T22:40:00Z,Philadelphia Phillies,St. Louis Cardinals,home,1,656941,Kyle Schwarber,690928.0,Hunter Dobbins,L,R,L
2026-08-21,823420,2026-08-21T22:40:00Z,Philadelphia Phillies,St. Louis Cardinals,home,2,607208,Trea Turner,690928.0,Hunter Dobbins,R,R,R
2026-08-21,823420,2026-08-21T22:40:00Z,Philadelphia Phillies,St. Louis Cardinals,home,3,547180,Bryce Harper,690928.0,Hunter Dobbins,L,R,L
2026-08-21,823420,2026-08-21T22:40:00Z,Philadelphia Phillies,St. Louis Cardinals,home,4,650333,Luis Arraez,690928.0,Hunter Dobbins,L,R,L
2026-08-21,823420,2026-08-21T22:40:00Z,Philadelphia Phillies,St. Louis Cardinals,home,5,664761,Alec Bohm,690928.0,Hunter Dobbins,R,R,R
2026-08-21,823420,2026-08-21T22:40:00Z,Philadelphia Phillies,St. Louis Cardinals,home,6,681082,Bryson Stott,690928.0,Hunter Dobbins,L,R,L
2026-08-21,823420,2026-08-21T22:40:00Z,Philadelphia Phillies,St. Louis Cardinals,home,7,669016,Brandon Marsh,690928.0,Hunter Dobbins,L,R,L
2026-08-21,823420,2026-08-21T22:40:00Z,Philadelphia Phillies,St. Louis Cardinals,home,8,592663,J.T. Realmuto,690928.0,Hunter Dobbins,R,R,R
2026-08-21,823420,2026-08-21T22:40:00Z,Philadelphia Phillies,St. Louis Cardinals,home,9,702222,Justin Crawford,690928.0,Hunter Dobbins,L,R,L
2026-08-21,823420,2026-08-21T22:40:00Z,St. Louis Cardinals,Philadelphia Phillies,away,1,802139,JJ Wetherholt,666200.0,Jesús Luzardo,L,L,L
2026-08-21,823420,2026-08-21T22:40:00Z,St. Louis Cardinals,Philadelphia Phillies,away,2,671056,Iván Herrera,666200.0,Jesús Luzardo,R,L,R
2026-08-21,823420,2026-08-21T22:40:00Z,St. Louis Cardinals,Philadelphia Phillies,away,3,691023,Jordan Walker,666200.0,Jesús Luzardo,R,L,R
2026-08-21,823420,2026-08-21T22:40:00Z,St. Louis Cardinals,Philadelphia Phillies,away,4,695491,Joshua Báez,666200.0,Jesús Luzardo,R,L,R
2026-08-21,823420,2026-08-21T22:40:00Z,St. Louis Cardinals,Philadelphia Phillies,away,5,691458,Blaze Jordan,666200.0,Jesús Luzardo,R,L,R
2026-08-21,823420,2026-08-21T22:40:00Z,St. Louis Cardinals,Philadelphia Phillies,away,6,665877,José Fermín,666200.0,Jesús Luzardo,R,L,R
2026-08-21,823420,2026-08-21T22:40:00Z,St. Louis Cardinals,Philadelphia Phillies,away,7,677592,Everson Pereira,666200.0,Jesús Luzardo,R,L,R
2026-08-21,823420,2026-08-21T22:40:00Z,St. Louis Cardinals,Philadelphia Phillies,away,8,663494,Bryan Torres,666200.0,Jesús Luzardo,L,L,L
2026-08-21,823420,2026-08-21T22:40:00Z,St. Louis Cardinals,Philadelphia Phillies,away,9,686780,Pedro Pagés,666200.0,Jesús Luzardo,R,L,R
2026-08-21,823510,2026-08-21T23:05:00Z,New York Yankees,Toronto Blue Jays,home,1,502671,Paul Goldschmidt,689254.0,Mason Fluharty,R,L,R
2026-08-21,823510,2026-08-21T23:05:00Z,New York Yankees,Toronto Blue Jays,home,2,642708,Amed Rosario,689254.0,Mason Fluharty,R,L,R
2026-08-21,823510,2026-08-21T23:05:00Z,New York Yankees,Toronto Blue Jays,home,3,671218,Heliot Ramos,689254.0,Mason Fluharty,R,L,R
2026-08-21,823510,2026-08-21T23:05:00Z,New York Yankees,Toronto Blue Jays,home,4,700250,Ben Rice,689254.0,Mason Fluharty,L,L,L
2026-08-21,823510,2026-08-21T23:05:00Z,New York Yankees,Toronto Blue Jays,home,5,806146,George Lombard Jr.,689254.0,Mason Fluharty,R,L,R
2026-08-21,823510,2026-08-21T23:05:00Z,New York Yankees,Toronto Blue Jays,home,6,663757,Trent Grisham,689254.0,Mason Fluharty,L,L,L
2026-08-21,823510,2026-08-21T23:05:00Z,New York Yankees,Toronto Blue Jays,home,7,682987,Spencer Jones,689254.0,Mason Fluharty,L,L,L
2026-08-21,823510,2026-08-21T23:05:00Z,New York Yankees,Toronto Blue Jays,home,8,676609,José Caballero,689254.0,Mason Fluharty,R,L,R
2026-08-21,823510,2026-08-21T23:05:00Z,New York Yankees,Toronto Blue Jays,home,9,645305,Ali Sánchez,689254.0,Mason Fluharty,R,L,R
2026-08-21,823510,2026-08-21T23:05:00Z,Toronto Blue Jays,New York Yankees,away,1,703520,Brett Bateman,693645.0,Cam Schlittler,L,R,L
2026-08-21,823510,2026-08-21T23:05:00Z,Toronto Blue Jays,New York Yankees,away,2,664770,Nathan Lukes,693645.0,Cam Schlittler,L,R,L
2026-08-21,823510,2026-08-21T23:05:00Z,Toronto Blue Jays,New York Yankees,away,3,672386,Alejandro Kirk,693645.0,Cam Schlittler,R,R,R
2026-08-21,823510,2026-08-21T23:05:00Z,Toronto Blue Jays,New York Yankees,away,4,660821,Jesús Sánchez,693645.0,Cam Schlittler,L,R,L
2026-08-21,823510,2026-08-21T23:05:00Z,Toronto Blue Jays,New York Yankees,away,5,676391,Ernie Clement,693645.0,Cam Schlittler,R,R,R
2026-08-21,823510,2026-08-21T23:05:00Z,Toronto Blue Jays,New York Yankees,away,6,672960,Kazuma Okamoto,693645.0,Cam Schlittler,R,R,R
2026-08-21,823510,2026-08-21T23:05:00Z,Toronto Blue Jays,New York Yankees,away,7,678218,Brandon Valenzuela,693645.0,Cam Schlittler,S,R,L
