date,game_pk,game_time_utc,team,opponent,home_away,slot,batter_id,batter_name,opp_starter_id,opp_starter_name,bats,opp_throws,stand
2026-08-19,823342,2026-08-19T16:35:00Z,Pittsburgh Pirates,Detroit Tigers,home,1,687462,Spencer Horwitz,695549,Jackson Jobe,L,R,L
2026-08-19,823342,2026-08-19T16:35:00Z,Pittsburgh Pirates,Detroit Tigers,home,2,664040,Brandon Lowe,695549,Jackson Jobe,L,R,L
2026-08-19,823342,2026-08-19T16:35:00Z,Pittsburgh Pirates,Detroit Tigers,home,3,668804,Bryan Reynolds,695549,Jackson Jobe,S,R,L
2026-08-19,823342,2026-08-19T16:35:00Z,Pittsburgh Pirates,Detroit Tigers,home,4,699013,Esmerlyn Valdez,695549,Jackson Jobe,R,R,R
2026-08-19,823342,2026-08-19T16:35:00Z,Pittsburgh Pirates,Detroit Tigers,home,5,665833,Oneil Cruz,695549,Jackson Jobe,L,R,L
2026-08-19,823342,2026-08-19T16:35:00Z,Pittsburgh Pirates,Detroit Tigers,home,6,693304,Nick Gonzales,695549,Jackson Jobe,R,R,R
2026-08-19,823342,2026-08-19T16:35:00Z,Pittsburgh Pirates,Detroit Tigers,home,7,694378,Jacob Gonzalez,695549,Jackson Jobe,L,R,L
2026-08-19,823342,2026-08-19T16:35:00Z,Pittsburgh Pirates,Detroit Tigers,home,8,669707,Jared Triolo,695549,Jackson Jobe,R,R,R
2026-08-19,823342,2026-08-19T16:35:00Z,Pittsburgh Pirates,Detroit Tigers,home,9,680779,Henry Davis,695549,Jackson Jobe,R,R,R
2026-08-19,823342,2026-08-19T16:35:00Z,Detroit Tigers,Pittsburgh Pirates,away,1,690993,Colt Keith,694973,Paul Skenes,L,R,L
2026-08-19,823342,2026-08-19T16:35:00Z,Detroit Tigers,Pittsburgh Pirates,away,2,650402,Gleyber Torres,694973,Paul Skenes,R,R,R
2026-08-19,823342,2026-08-19T16:35:00Z,Detroit Tigers,Pittsburgh Pirates,away,3,805808,Kevin McGonigle,694973,Paul Skenes,L,R,L
2026-08-19,823342,2026-08-19T16:35:00Z,Detroit Tigers,Pittsburgh Pirates,away,4,693307,Dillon Dingler,694973,Paul Skenes,R,R,R
2026-08-19,823342,2026-08-19T16:35:00Z,Detroit Tigers,Pittsburgh Pirates,away,5,814430,Brett Callahan,694973,Paul Skenes,L,R,L
2026-08-19,823342,2026-08-19T16:35:00Z,Detroit Tigers,Pittsburgh Pirates,away,6,656716,Zach McKinstry,694973,Paul Skenes,L,R,L
2026-08-19,823342,2026-08-19T16:35:00Z,Detroit Tigers,Pittsburgh Pirates,away,7,679529,Spencer Torkelson,694973,Paul Skenes,R,R,R
2026-08-19,823342,2026-08-19T16:35:00Z,Detroit Tigers,Pittsburgh Pirates,away,8,703601,Max Clark,694973,Paul Skenes,L,R,L
2026-08-19,823342,2026-08-19T16:35:00Z,Detroit Tigers,Pittsburgh Pirates,away,9,701678,Hao-Yu Lee,694973,Paul Skenes,R,R,R
2026-08-19,823587,2026-08-19T17:10:00Z,New York Mets,San Diego Padres,home,1,805999,A.J. Ewing,650633,Michael King,L,R,L
2026-08-19,823587,2026-08-19T17:10:00Z,New York Mets,San Diego Padres,home,2,596019,Francisco Lindor,650633,Michael King,S,R,L
2026-08-19,823587,2026-08-19T17:10:00Z,New York Mets,San Diego Padres,home,3,666182,Bo Bichette,650633,Michael King,R,R,R
2026-08-19,823587,2026-08-19T17:10:00Z,New York Mets,San Diego Padres,home,4,701807,Carson Benge,650633,Michael King,L,R,L
2026-08-19,823587,2026-08-19T17:10:00Z,New York Mets,San Diego Padres,home,5,676724,Jared Young,650633,Michael King,L,R,L
2026-08-19,823587,2026-08-19T17:10:00Z,New York Mets,San Diego Padres,home,6,682626,Francisco Alvarez,650633,Michael King,R,R,R
2026-08-19,823587,2026-08-19T17:10:00Z,New York Mets,San Diego Padres,home,7,683146,Brett Baty,650633,Michael King,L,R,L
2026-08-19,823587,2026-08-19T17:10:00Z,New York Mets,San Diego Padres,home,8,543760,Marcus Semien,650633,Michael King,R,R,R
2026-08-19,823587,2026-08-19T17:10:00Z,New York Mets,San Diego Padres,home,9,620443,Luis Torrens,650633,Michael King,R,R,R
2026-08-19,823587,2026-08-19T17:10:00Z,San Diego Padres,New York Mets,away,1,665487,Fernando Tatis Jr.,476594,Robert Stock,R,R,R
2026-08-19,823587,2026-08-19T17:10:00Z,San Diego Padres,New York Mets,away,2,630105,Jake Cronenworth,476594,Robert Stock,L,R,L
2026-08-19,823587,2026-08-19T17:10:00Z,San Diego Padres,New York Mets,away,3,592518,Manny Machado,476594,Robert Stock,R,R,R
2026-08-19,823587,2026-08-19T17:10:00Z,San Diego Padres,New York Mets,away,4,664034,Ty France,476594,Robert Stock,R,R,R
2026-08-19,823587,2026-08-19T17:10:00Z,San Diego Padres,New York Mets,away,5,701538,Jackson Merrill,476594,Robert Stock,L,R,L
2026-08-19,823587,2026-08-19T17:10:00Z,San Diego Padres,New York Mets,away,6,650859,Luis Rengifo,476594,Robert Stock,S,R,L
2026-08-19,823587,2026-08-19T17:10:00Z,San Diego Padres,New York Mets,away,7,669134,Luis Campusano,476594,Robert Stock,R,R,R
2026-08-19,823587,2026-08-19T17:10:00Z,San Diego Padres,New York Mets,away,8,593428,Xander Bogaerts,476594,Robert Stock,R,R,R
2026-08-19,823587,2026-08-19T17:10:00Z,San Diego Padres,New York Mets,away,9,823550,Sung-Mun Song,476594,Robert Stock,L,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Minnesota Twins,Atlanta Braves,home,1,807712,Luke Keaschall,700363,AJ Smith-Shawver,R,R,R
2026-08-19,823664,2026-08-19T17:40:00Z,Minnesota Twins,Atlanta Braves,home,2,621439,Byron Buxton,700363,AJ Smith-Shawver,R,R,R
2026-08-19,823664,2026-08-19T17:40:00Z,Minnesota Twins,Atlanta Braves,home,3,605137,Josh Bell,700363,AJ Smith-Shawver,S,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Minnesota Twins,Atlanta Braves,home,4,665019,Kody Clemens,700363,AJ Smith-Shawver,L,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Minnesota Twins,Atlanta Braves,home,5,668904,Royce Lewis,700363,AJ Smith-Shawver,R,R,R
2026-08-19,823664,2026-08-19T17:40:00Z,Minnesota Twins,Atlanta Braves,home,6,663616,Trevor Larnach,700363,AJ Smith-Shawver,L,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Minnesota Twins,Atlanta Braves,home,7,686797,Brooks Lee,700363,AJ Smith-Shawver,S,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Minnesota Twins,Atlanta Braves,home,8,605170,Victor Caratini,700363,AJ Smith-Shawver,S,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Minnesota Twins,Atlanta Braves,home,9,701785,Kaelen Culpepper,700363,AJ Smith-Shawver,R,R,R
2026-08-19,823664,2026-08-19T17:40:00Z,Atlanta Braves,Minnesota Twins,away,1,660670,Ronald Acuña Jr.,671737,Taj Bradley,R,R,R
2026-08-19,823664,2026-08-19T17:40:00Z,Atlanta Braves,Minnesota Twins,away,2,686948,Drake Baldwin,671737,Taj Bradley,L,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Atlanta Braves,Minnesota Twins,away,3,621566,Matt Olson,671737,Taj Bradley,L,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Atlanta Braves,Minnesota Twins,away,4,671739,Michael Harris II,671737,Taj Bradley,L,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Atlanta Braves,Minnesota Twins,away,5,642086,Dominic Smith,671737,Taj Bradley,L,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Atlanta Braves,Minnesota Twins,away,6,645277,Ozzie Albies,671737,Taj Bradley,S,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Atlanta Braves,Minnesota Twins,away,7,573262,Mike Yastrzemski,671737,Taj Bradley,L,R,L
2026-08-19,823664,2026-08-19T17:40:00Z,Atlanta Braves,Minnesota Twins,away,8,663586,Austin Riley,671737,Taj Bradley,R,R,R
2026-08-19,823664,2026-08-19T17:40:00Z,Atlanta Braves,Minnesota Twins,away,9,805347,Jim Jarvis,671737,Taj Bradley,L,R,L
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago Cubs,Chicago White Sox,home,1,691718,Pete Crow-Armstrong,656794,Sean Newcomb,L,L,L
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago Cubs,Chicago White Sox,home,2,673548,Seiya Suzuki,656794,Sean Newcomb,R,L,R
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago Cubs,Chicago White Sox,home,3,608324,Alex Bregman,656794,Sean Newcomb,R,L,R
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago Cubs,Chicago White Sox,home,4,683737,Michael Busch,656794,Sean Newcomb,L,L,L
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago Cubs,Chicago White Sox,home,5,663538,Nico Hoerner,656794,Sean Newcomb,R,L,R
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago Cubs,Chicago White Sox,home,6,699393,Pedro Ramírez,656794,Sean Newcomb,S,L,R
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago Cubs,Chicago White Sox,home,7,608348,Carson Kelly,656794,Sean Newcomb,R,L,R
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago Cubs,Chicago White Sox,home,8,664023,Ian Happ,656794,Sean Newcomb,S,L,R
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago Cubs,Chicago White Sox,home,9,621438,Tyrone Taylor,656794,Sean Newcomb,R,L,R
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago White Sox,Chicago Cubs,away,1,803011,Sam Antonacci,605280,Clay Holmes,L,R,L
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago White Sox,Chicago Cubs,away,2,808959,Munetaka Murakami,605280,Clay Holmes,L,R,L
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago White Sox,Chicago Cubs,away,3,678246,Miguel Vargas,605280,Clay Holmes,R,R,R
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago White Sox,Chicago Cubs,away,4,643217,Andrew Benintendi,605280,Clay Holmes,L,R,L
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago White Sox,Chicago Cubs,away,5,695731,Braden Montgomery,605280,Clay Holmes,S,R,L
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago White Sox,Chicago Cubs,away,6,695657,Colson Montgomery,605280,Clay Holmes,L,R,L
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago White Sox,Chicago Cubs,away,7,805367,Chase Meidroth,605280,Clay Holmes,R,R,R
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago White Sox,Chicago Cubs,away,8,671976,Tristan Peters,605280,Clay Holmes,L,R,L
2026-08-19,824640,2026-08-19T18:20:00Z,Chicago White Sox,Chicago Cubs,away,9,668670,Jake Rogers,605280,Clay Holmes,R,R,R
2026-08-19,824722,2026-08-19T20:10:00Z,Boston Red Sox,Arizona Diamondbacks,home,1,686765,Nick Sogard,694297,Brandon Pfaadt,S,R,L
2026-08-19,824722,2026-08-19T20:10:00Z,Boston Red Sox,Arizona Diamondbacks,home,2,678882,Ceddanne Rafaela,694297,Brandon Pfaadt,R,R,R
2026-08-19,824722,2026-08-19T20:10:00Z,Boston Red Sox,Arizona Diamondbacks,home,3,677800,Wilyer Abreu,694297,Brandon Pfaadt,L,R,L
2026-08-19,824722,2026-08-19T20:10:00Z,Boston Red Sox,Arizona Diamondbacks,home,4,575929,Willson Contreras,694297,Brandon Pfaadt,R,R,R
2026-08-19,824722,2026-08-19T20:10:00Z,Boston Red Sox,Arizona Diamondbacks,home,5,702332,Caleb Durbin,694297,Brandon Pfaadt,R,R,R
2026-08-19,824722,2026-08-19T20:10:00Z,Boston Red Sox,Arizona Diamondbacks,home,6,681508,Mickey Gasper,694297,Brandon Pfaadt,S,R,L
2026-08-19,824722,2026-08-19T20:10:00Z,Boston Red Sox,Arizona Diamondbacks,home,7,655316,Andruw Monasterio,694297,Brandon Pfaadt,R,R,R
2026-08-19,824722,2026-08-19T20:10:00Z,Boston Red Sox,Arizona Diamondbacks,home,8,680776,Jarren Duran,694297,Brandon Pfaadt,L,R,L
2026-08-19,824722,2026-08-19T20:10:00Z,Boston Red Sox,Arizona Diamondbacks,home,9,657136,Connor Wong,694297,Brandon Pfaadt,R,R,R
2026-08-19,824722,2026-08-19T20:10:00Z,Arizona Diamondbacks,Boston Red Sox,away,1,545121,Ildemaro Vargas,801139,Payton Tolle,S,L,R
2026-08-19,824722,2026-08-19T20:10:00Z,Arizona Diamondbacks,Boston Red Sox,away,2,682998,Corbin Carroll,801139,Payton Tolle,L,L,L
2026-08-19,824722,2026-08-19T20:10:00Z,Arizona Diamondbacks,Boston Red Sox,away,3,672515,Gabriel Moreno,801139,Payton Tolle,R,L,R
2026-08-19,824722,2026-08-19T20:10:00Z,Arizona Diamondbacks,Boston Red Sox,away,4,672695,Geraldo Perdomo,801139,Payton Tolle,S,L,R
2026-08-19,824722,2026-08-19T20:10:00Z,Arizona Diamondbacks,Boston Red Sox,away,5,571448,Nolan Arenado,801139,Payton Tolle,R,L,R
2026-08-19,824722,2026-08-19T20:10:00Z,Arizona Diamondbacks,Boston Red Sox,away,6,694374,Tim Tawa,801139,Payton Tolle,R,L,R
2026-08-19,824722,2026-08-19T20:10:00Z,Arizona Diamondbacks,Boston Red Sox,away,7,691783,Jordan Lawlar,801139,Payton Tolle,R,L,R
2026-08-19,824722,2026-08-19T20:10:00Z,Arizona Diamondbacks,Boston Red Sox,away,8,699912,Jose Fernandez,801139,Payton Tolle,R,L,R
2026-08-19,824722,2026-08-19T20:10:00Z,Arizona Diamondbacks,Boston Red Sox,away,9,814439,Ryan Waldschmidt,801139,Payton Tolle,R,L,R
2026-08-19,823424,2026-08-19T22:05:00Z,Philadelphia Phillies,Miami Marlins,home,1,656941,Kyle Schwarber,645261,Sandy Alcantara,L,R,L
2026-08-19,823424,2026-08-19T22:05:00Z,Philadelphia Phillies,Miami Marlins,home,2,607208,Trea Turner,645261,Sandy Alcantara,R,R,R
2026-08-19,823424,2026-08-19T22:05:00Z,Philadelphia Phillies,Miami Marlins,home,3,547180,Bryce Harper,645261,Sandy Alcantara,L,R,L
2026-08-19,823424,2026-08-19T22:05:00Z,Philadelphia Phillies,Miami Marlins,home,4,650333,Luis Arraez,645261,Sandy Alcantara,L,R,L
2026-08-19,823424,2026-08-19T22:05:00Z,Philadelphia Phillies,Miami Marlins,home,5,664761,Alec Bohm,645261,Sandy Alcantara,R,R,R
2026-08-19,823424,2026-08-19T22:05:00Z,Philadelphia Phillies,Miami Marlins,home,6,681082,Bryson Stott,645261,Sandy Alcantara,L,R,L
2026-08-19,823424,2026-08-19T22:05:00Z,Philadelphia Phillies,Miami Marlins,home,7,669016,Brandon Marsh,645261,Sandy Alcantara,L,R,L
2026-08-19,823424,2026-08-19T22:05:00Z,Philadelphia Phillies,Miami Marlins,home,8,702222,Justin Crawford,645261,Sandy Alcantara,L,R,L
2026-08-19,823424,2026-08-19T22:05:00Z,Philadelphia Phillies,Miami Marlins,home,9,596117,Garrett Stubbs,645261,Sandy Alcantara,L,R,L
2026-08-19,823424,2026-08-19T22:05:00Z,Miami Marlins,Philadelphia Phillies,away,1,805300,Jakob Marsee,605400,Aaron Nola,L,R,L
2026-08-19,823424,2026-08-19T22:05:00Z,Miami Marlins,Philadelphia Phillies,away,2,672640,Otto Lopez,605400,Aaron Nola,R,R,R
2026-08-19,823424,2026-08-19T22:05:00Z,Miami Marlins,Philadelphia Phillies,away,3,669364,Xavier Edwards,605400,Aaron Nola,S,R,L
2026-08-19,823424,2026-08-19T22:05:00Z,Miami Marlins,Philadelphia Phillies,away,4,665052,Griffin Conine,605400,Aaron Nola,L,R,L
