date,game_pk,game_time_utc,team,opponent,home_away,slot,batter_id,batter_name,opp_starter_id,opp_starter_name,bats,opp_throws,stand
2026-08-13,824238,2026-08-13T17:10:00Z,Detroit Tigers,Cleveland Guardians,home,1,650402,Gleyber Torres,800048,Parker Messick,R,L,R
2026-08-13,824238,2026-08-13T17:10:00Z,Detroit Tigers,Cleveland Guardians,home,2,693307,Dillon Dingler,800048,Parker Messick,R,L,R
2026-08-13,824238,2026-08-13T17:10:00Z,Detroit Tigers,Cleveland Guardians,home,3,805808,Kevin McGonigle,800048,Parker Messick,L,L,L
2026-08-13,824238,2026-08-13T17:10:00Z,Detroit Tigers,Cleveland Guardians,home,4,680664,Eduardo Valencia,800048,Parker Messick,R,L,R
2026-08-13,824238,2026-08-13T17:10:00Z,Detroit Tigers,Cleveland Guardians,home,5,679529,Spencer Torkelson,800048,Parker Messick,R,L,R
2026-08-13,824238,2026-08-13T17:10:00Z,Detroit Tigers,Cleveland Guardians,home,6,701678,Hao-Yu Lee,800048,Parker Messick,R,L,R
2026-08-13,824238,2026-08-13T17:10:00Z,Detroit Tigers,Cleveland Guardians,home,7,703601,Max Clark,800048,Parker Messick,L,L,L
2026-08-13,824238,2026-08-13T17:10:00Z,Detroit Tigers,Cleveland Guardians,home,8,595879,Javier Báez,800048,Parker Messick,R,L,R
2026-08-13,824238,2026-08-13T17:10:00Z,Detroit Tigers,Cleveland Guardians,home,9,701162,Ben Malgeri,800048,Parker Messick,R,L,R
2026-08-13,824238,2026-08-13T17:10:00Z,Cleveland Guardians,Detroit Tigers,away,1,680757,Steven Kwan,672456,Keider Montero,L,R,L
2026-08-13,824238,2026-08-13T17:10:00Z,Cleveland Guardians,Detroit Tigers,away,2,800050,Chase DeLauter,672456,Keider Montero,L,R,L
2026-08-13,824238,2026-08-13T17:10:00Z,Cleveland Guardians,Detroit Tigers,away,3,608070,José Ramírez,672456,Keider Montero,S,R,L
2026-08-13,824238,2026-08-13T17:10:00Z,Cleveland Guardians,Detroit Tigers,away,4,663993,Nathaniel Lowe,672456,Keider Montero,L,R,L
2026-08-13,824238,2026-08-13T17:10:00Z,Cleveland Guardians,Detroit Tigers,away,5,666176,Jo Adell,672456,Keider Montero,R,R,R
2026-08-13,824238,2026-08-13T17:10:00Z,Cleveland Guardians,Detroit Tigers,away,6,683953,Travis Bazzana,672456,Keider Montero,L,R,L
2026-08-13,824238,2026-08-13T17:10:00Z,Cleveland Guardians,Detroit Tigers,away,7,694197,Angel Genao,672456,Keider Montero,S,R,L
2026-08-13,824238,2026-08-13T17:10:00Z,Cleveland Guardians,Detroit Tigers,away,8,595978,Austin Hedges,672456,Keider Montero,R,R,R
2026-08-13,824238,2026-08-13T17:10:00Z,Cleveland Guardians,Detroit Tigers,away,9,677587,Brayan Rocchio,672456,Keider Montero,S,R,L
2026-08-13,824561,2026-08-13T17:10:00Z,Chicago White Sox,Cincinnati Reds,home,1,805367,Chase Meidroth,671096,Andrew Abbott,R,L,R
2026-08-13,824561,2026-08-13T17:10:00Z,Chicago White Sox,Cincinnati Reds,home,2,545341,Randal Grichuk,671096,Andrew Abbott,R,L,R
2026-08-13,824561,2026-08-13T17:10:00Z,Chicago White Sox,Cincinnati Reds,home,3,678246,Miguel Vargas,671096,Andrew Abbott,R,L,R
2026-08-13,824561,2026-08-13T17:10:00Z,Chicago White Sox,Cincinnati Reds,home,4,695731,Braden Montgomery,671096,Andrew Abbott,S,L,R
2026-08-13,824561,2026-08-13T17:10:00Z,Chicago White Sox,Cincinnati Reds,home,5,686668,Brenton Doyle,671096,Andrew Abbott,R,L,R
2026-08-13,824561,2026-08-13T17:10:00Z,Chicago White Sox,Cincinnati Reds,home,6,695657,Colson Montgomery,671096,Andrew Abbott,L,L,L
2026-08-13,824561,2026-08-13T17:10:00Z,Chicago White Sox,Cincinnati Reds,home,7,700337,Edgar Quero,671096,Andrew Abbott,S,L,R
2026-08-13,824561,2026-08-13T17:10:00Z,Chicago White Sox,Cincinnati Reds,home,8,803011,Sam Antonacci,671096,Andrew Abbott,L,L,L
2026-08-13,824561,2026-08-13T17:10:00Z,Chicago White Sox,Cincinnati Reds,home,9,682668,Luisangel Acuña,671096,Andrew Abbott,R,L,R
2026-08-13,824561,2026-08-13T17:10:00Z,Cincinnati Reds,Chicago White Sox,away,1,682829,Elly De La Cruz,663436,Davis Martin,S,R,L
2026-08-13,824561,2026-08-13T17:10:00Z,Cincinnati Reds,Chicago White Sox,away,2,701398,Sal Stewart,663436,Davis Martin,R,R,R
2026-08-13,824561,2026-08-13T17:10:00Z,Cincinnati Reds,Chicago White Sox,away,3,668709,JJ Bleday,663436,Davis Martin,L,R,L
2026-08-13,824561,2026-08-13T17:10:00Z,Cincinnati Reds,Chicago White Sox,away,4,663886,Tyler Stephenson,663436,Davis Martin,R,R,R
2026-08-13,824561,2026-08-13T17:10:00Z,Cincinnati Reds,Chicago White Sox,away,5,553993,Eugenio Suárez,663436,Davis Martin,R,R,R
2026-08-13,824561,2026-08-13T17:10:00Z,Cincinnati Reds,Chicago White Sox,away,6,667472,Dane Myers,663436,Davis Martin,R,R,R
2026-08-13,824561,2026-08-13T17:10:00Z,Cincinnati Reds,Chicago White Sox,away,7,699302,Héctor Rodríguez,663436,Davis Martin,L,R,L
2026-08-13,824561,2026-08-13T17:10:00Z,Cincinnati Reds,Chicago White Sox,away,8,680574,Matt McLain,663436,Davis Martin,R,R,R
