date,game_pk,game_time_utc,team,opponent,home_away,slot,batter_id,batter_name,opp_starter_id,opp_starter_name,bats,opp_throws,stand
2026-08-30,822688,2026-08-30T16:15:00Z,Washington Nationals,Miami Marlins,home,1,682928,CJ Abrams,676083,Janson Junk,L,R,L
2026-08-30,822688,2026-08-30T16:15:00Z,Washington Nationals,Miami Marlins,home,2,694673,Abimelec Ortiz,676083,Janson Junk,L,R,L
2026-08-30,822688,2026-08-30T16:15:00Z,Washington Nationals,Miami Marlins,home,3,665953,Andrés Chaparro,676083,Janson Junk,R,R,R
2026-08-30,822688,2026-08-30T16:15:00Z,Washington Nationals,Miami Marlins,home,4,695734,Daylen Lile,676083,Janson Junk,L,R,L
2026-08-30,822688,2026-08-30T16:15:00Z,Washington Nationals,Miami Marlins,home,5,686611,Dylan Crews,676083,Janson Junk,R,R,R
2026-08-30,822688,2026-08-30T16:15:00Z,Washington Nationals,Miami Marlins,home,6,678391,Jorbit Vivas,676083,Janson Junk,L,R,L
2026-08-30,822688,2026-08-30T16:15:00Z,Washington Nationals,Miami Marlins,home,7,695670,Harry Ford,676083,Janson Junk,R,R,R
2026-08-30,822688,2026-08-30T16:15:00Z,Washington Nationals,Miami Marlins,home,8,696285,Jacob Young,676083,Janson Junk,R,R,R
2026-08-30,822688,2026-08-30T16:15:00Z,Washington Nationals,Miami Marlins,home,9,683083,Nasim Nuñez,676083,Janson Junk,S,R,L
2026-08-30,822688,2026-08-30T16:15:00Z,Miami Marlins,Washington Nationals,away,1,681715,Heriberto Hernández,674841,Andrew Alvarez,R,L,R
2026-08-30,822688,2026-08-30T16:15:00Z,Miami Marlins,Washington Nationals,away,2,672640,Otto Lopez,674841,Andrew Alvarez,R,L,R
2026-08-30,822688,2026-08-30T16:15:00Z,Miami Marlins,Washington Nationals,away,3,682663,Agustín Ramírez,674841,Andrew Alvarez,R,L,R
2026-08-30,822688,2026-08-30T16:15:00Z,Miami Marlins,Washington Nationals,away,4,665923,Esteury Ruiz,674841,Andrew Alvarez,R,L,R
2026-08-30,822688,2026-08-30T16:15:00Z,Miami Marlins,Washington Nationals,away,5,669364,Xavier Edwards,674841,Andrew Alvarez,S,L,R
2026-08-30,822688,2026-08-30T16:15:00Z,Miami Marlins,Washington Nationals,away,6,691594,Javier Sanoja,674841,Andrew Alvarez,R,L,R
2026-08-30,822688,2026-08-30T16:15:00Z,Miami Marlins,Washington Nationals,away,7,677870,Leo Jiménez,674841,Andrew Alvarez,R,L,R
2026-08-30,822688,2026-08-30T16:15:00Z,Miami Marlins,Washington Nationals,away,8,805300,Jakob Marsee,674841,Andrew Alvarez,L,L,L
2026-08-30,822688,2026-08-30T16:15:00Z,Miami Marlins,Washington Nationals,away,9,640459,Brian Navarreto,674841,Andrew Alvarez,R,L,R
2026-08-30,824876,2026-08-30T17:35:00Z,Atlanta Braves,Colorado Rockies,home,1,686948,Drake Baldwin,690279,Mason Adams,L,R,L
2026-08-30,824876,2026-08-30T17:35:00Z,Atlanta Braves,Colorado Rockies,home,2,660670,Ronald Acuña Jr.,690279,Mason Adams,R,R,R
2026-08-30,824876,2026-08-30T17:35:00Z,Atlanta Braves,Colorado Rockies,home,3,621566,Matt Olson,690279,Mason Adams,L,R,L
2026-08-30,824876,2026-08-30T17:35:00Z,Atlanta Braves,Colorado Rockies,home,4,671739,Michael Harris II,690279,Mason Adams,L,R,L
