date,game_pk,game_time_utc,team,opponent,home_away,slot,batter_id,batter_name,opp_starter_id,opp_starter_name,bats,opp_throws,stand
2026-09-10,824872,2026-09-10T16:15:00Z,Atlanta Braves,Tampa Bay Rays,home,1,686948,Drake Baldwin,607259,Nick Martinez,L,R,L
2026-09-10,824872,2026-09-10T16:15:00Z,Atlanta Braves,Tampa Bay Rays,home,2,660670,Ronald Acuña Jr.,607259,Nick Martinez,R,R,R
2026-09-10,824872,2026-09-10T16:15:00Z,Atlanta Braves,Tampa Bay Rays,home,3,621566,Matt Olson,607259,Nick Martinez,L,R,L
2026-09-10,824872,2026-09-10T16:15:00Z,Atlanta Braves,Tampa Bay Rays,home,4,671739,Michael Harris II,607259,Nick Martinez,L,R,L
2026-09-10,824872,2026-09-10T16:15:00Z,Atlanta Braves,Tampa Bay Rays,home,5,643289,Mauricio Dubón,607259,Nick Martinez,R,R,R
2026-09-10,824872,2026-09-10T16:15:00Z,Atlanta Braves,Tampa Bay Rays,home,6,642086,Dominic Smith,607259,Nick Martinez,L,R,L
2026-09-10,824872,2026-09-10T16:15:00Z,Atlanta Braves,Tampa Bay Rays,home,7,663586,Austin Riley,607259,Nick Martinez,R,R,R
2026-09-10,824872,2026-09-10T16:15:00Z,Atlanta Braves,Tampa Bay Rays,home,8,676551,Brewer Hicklen,607259,Nick Martinez,R,R,R
2026-09-10,824872,2026-09-10T16:15:00Z,Atlanta Braves,Tampa Bay Rays,home,9,673490,Ha-Seong Kim,607259,Nick Martinez,R,R,R
2026-09-10,824872,2026-09-10T16:15:00Z,Tampa Bay Rays,Atlanta Braves,away,1,650490,Yandy Díaz,527048,Martín Pérez,R,L,R
2026-09-10,824872,2026-09-10T16:15:00Z,Tampa Bay Rays,Atlanta Braves,away,2,668723,Ryan Vilade,527048,Martín Pérez,R,L,R
2026-09-10,824872,2026-09-10T16:15:00Z,Tampa Bay Rays,Atlanta Braves,away,3,691406,Junior Caminero,527048,Martín Pérez,R,L,R
2026-09-10,824872,2026-09-10T16:15:00Z,Tampa Bay Rays,Atlanta Braves,away,4,676356,Jonny DeLuca,527048,Martín Pérez,R,L,R
2026-09-10,824872,2026-09-10T16:15:00Z,Tampa Bay Rays,Atlanta Braves,away,5,802415,Chandler Simpson,527048,Martín Pérez,L,L,L
